2023-01-30 10:57:21MMSD103T1 getStockInfo exception: 'NoneType' object has no attribute 'find'
2023-01-30 10:58:57MMSD4148 getStockInfo exception: 'NoneType' object has no attribute 'find'
2023-01-30 20:33:40MMSZ5239BT1 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-30 22:45:40MMSZ5256ET1 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-30 23:48:56MMSZ5272BT3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 00:19:37MMSZ7V5ET1 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 00:59:44NRVBA1H100T3G request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 02:56:17NRVHP8H200MFDT1G request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 03:36:22NRVUD620CTT4G request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 03:57:43SMMSZ4690T1G request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 06:41:54None request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 08:18:33None request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 20:51:01ACS709LLFTR-6BB-T request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-01-31 22:16:15ACS755SCB-130-PSF request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Read timed out. (read timeout=60)
2023-02-01 03:34:06LFX1200EB-05FE680C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX1200EB-05FE680C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711840>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX1200EC-03F900C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX1200EC-03F900C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711900>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX1200EC-03F900I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX1200EC-03F900I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX1200EC-03FE680C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX1200EC-03FE680C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX1200EC-03FE680I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX1200EC-03FE680I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX1200EC-04F900C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX1200EC-04F900C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX1200EC-04FE680C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX1200EC-04FE680C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-03F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-03F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-03F256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-03F256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-03FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-03FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-03FN256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-03FN256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-04F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-04F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-04F256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-04F256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-04FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-04FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-04FN256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-04FN256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-05F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-05F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX125EB-05FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX125EB-05FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200B-03F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200B-03F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200B-03FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200B-03FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200B-04F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200B-04F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200B-04FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200B-04FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200B-05F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200B-05F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200B-05FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200B-05FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-03F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-03F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-03F256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-03F256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-03FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-03FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-03FN256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-03FN256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-04F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-04F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-04F256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-04F256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-04FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-04FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-04FN256I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-04FN256I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-05F256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-05F256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-05F516C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-05F516C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX200EB-05FN256C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX200EB-05FN256C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LFX500EB-04F516I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LFX500EB-04F516I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX128EV-32F208C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX128EV-32F208C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX128EV-5F208C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX128EV-5F208C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX128EV-5F208I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX128EV-5F208I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX128V-32F208C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX128V-32F208C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX128V-5F208C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX128V-5F208C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX256EV-35F484C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX256EV-35F484C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX256EV-5F484C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX256EV-5F484C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX256EV-5F484I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX256EV-5F484I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX256V-35F484C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX256V-35F484C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX256V-5F484C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX256V-5F484C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX64EV-3F100C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX64EV-3F100C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX64EV-5F100C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX64EV-5F100C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX64EV-5F100I request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX64EV-5F100I (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX64V-3F100C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX64V-3F100C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06LX64V-5F100C request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/LX64V-5F100C (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7100DN-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7100DN-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7100DN-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7100DN-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7102DN-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7102DN-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7102DN-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7102DN-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7107DN-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7107DN-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7107DN-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7107DN-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7120DN-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7120DN-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7120DN-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7120DN-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7123DN-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7123DN-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7136DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7136DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7136DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7136DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7138DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7138DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7138DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7138DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7156DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7156DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7156DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7156DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7160DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7160DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7160DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7160DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7170DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7170DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7186DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7186DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7186DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7186DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7194DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7194DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7196DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7196DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7196DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7196DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7302DN-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7302DN-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7344DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7344DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7356ADP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7356ADP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7356ADP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7356ADP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7358ADP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7358ADP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7358ADP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7358ADP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7366DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7366DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122712380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7366DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7366DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1227115a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7368DP-T1-E3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7368DP-T1-E3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711e70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2023-02-01 03:34:06SI7368DP-T1-GE3 request get exception: HTTPSConnectionPool(host='www.findchips.com', port=443): Max retries exceeded with url: /search/SI7368DP-T1-GE3 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x122711a80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
